t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
5.122279654178673702e+00,8.306956342221671896e-01,8.773381620739070796e-02,4.603544743934925854e-02,-8.835764373173865538e-02,-2.555033818292316156e-02,1.873441904212235290e-02,-2.916783265099021083e-01,-3.445510031239717996e-02,-9.071513169133975374e-02
5.155541210374638972e+00,8.238652140927806844e-01,8.711990544076958498e-02,4.796184574197813466e-02,-9.778020454606661804e-02,-2.660568930335338589e-02,1.561550847027991587e-02,-2.749405604840030048e-01,-2.868709275509498391e-02,-9.206360508760563777e-02
5.188802766570605129e+00,8.162860421632622820e-01,8.644140083880731684e-02,4.985218298908742490e-02,-1.066475455379164439e-01,-2.745869287846808976e-02,1.261006149367322783e-02,-2.590001557186056291e-01,-2.265578988049132131e-02,-8.561813175427158973e-02
5.222064322766570399e+00,8.082402080342075967e-01,8.570287643265946109e-02,5.161589861780673666e-02,-1.150097010144630061e-01,-2.811282295990127911e-02,9.919923868803364950e-03,-2.449342903061200172e-01,-1.696552198177668849e-02,-7.464045973403540812e-02
5.255325878962535668e+00,7.999446806533303533e-01,8.491234193426319687e-02,5.320701090758872542e-02,-1.229413368605882795e-01,-2.858729220404959345e-02,7.644745801800603008e-03,-2.332120700683679437e-01,-1.196668228785189268e-02,-6.180600681594403817e-02
5.288587435158500938e+00,7.915499317788814437e-01,8.407900760247760674e-02,5.461289321087242632e-02,-1.305236937627758942e-01,-2.890888391069457858e-02,5.808395930889876518e-03,-2.238574990703106060e-01,-7.796913148154793055e-03,-4.897369023516311842e-02
5.321848991354466207e+00,7.831502385788777776e-01,8.321179390716625102e-02,5.584222088167463405e-02,-1.378330344310191025e-01,-2.910596713371441796e-02,4.386863502039241303e-03,-2.166350086905026451e-01,-4.449909823706018480e-03,-3.723936582085619895e-02
5.355110547550431477e+00,7.747979291118873846e-01,8.231853814645651024e-02,5.691500421187024178e-02,-1.449349287939211139e-01,-2.920490576203093117e-02,3.331117412984832288e-03,-2.111984777250678624e-01,-1.840011223479611890e-03,-2.711631767948531960e-02
5.388372103746397634e+00,7.665168730558158394e-01,8.140570859825377315e-02,5.785560049101164115e-02,-1.518826145017284912e-01,-2.922837040713636633e-02,2.583001653391538491e-03,-2.071869870715484230e-01,1.505731996633945247e-04,-1.873397459883061750e-02
5.421633659942362904e+00,7.583132303172690492e-01,8.047842307569069709e-02,5.868843004792545504e-02,-1.587176520210272501e-01,-2.919488916414651053e-02,2.084875115199245899e-03,-2.042745929423543105e-01,1.642934517762708550e-03,-1.200088086085569945e-02
5.454895216138328173e+00,7.501831600214166063e-01,7.954061228526207450e-02,5.943569042055894813e-02,-1.654715962068486479e-01,-2.911907728955865499e-02,1.784665707082663203e-03,-2.021899660206038507e-01,2.746700232006715845e-03,-6.718514241270721367e-03
5.488156772334293443e+00,7.421179241837628782e-01,7.859523121616887598e-02,6.011638328371098072e-02,-1.721679578551365553e-01,-2.901217011590578529e-02,1.637938637220405806e-03,-2.007194591464921407e-01,3.554224300365112481e-03,-2.652979729457122498e-03
5.521418328530258712e+00,7.341070109604330707e-01,7.764447005867758378e-02,6.074612948326402195e-02,-1.788240793468983125e-01,-2.888263922695933489e-02,1.608181238366472804e-03,-1.997018877491935074e-01,4.139815427666433331e-03,4.240261806667939529e-04
5.554679884726223982e+00,7.261398817523712079e-01,7.668994066933036702e-02,6.133739902239476738e-02,-1.854527489787569094e-01,-2.873677670892928193e-02,1.666146178494024108e-03,-1.990202429694765407e-01,4.561432266814514740e-03,2.714892347312428383e-03
5.587941440922190139e+00,7.182068237170442515e-01,7.573283047533926893e-02,6.189991798908132253e-02,-1.920635253382261820e-01,-2.857919855560585309e-02,1.788784327118730401e-03,-1.985937262609259457e-01,4.863291338008391730e-03,4.387968323506544373e-03
5.621202997118155409e+00,7.102992334876533365e-01,7.477402758811557693e-02,6.244112218909669831e-02,-1.986638217511448312e-01,-2.841325543265624601e-02,1.958047488450882258e-03,-1.983714238388017692e-01,5.078563334313966615e-03,5.575787200749357693e-03
5.654464553314120678e+00,7.024095478678193949e-01,7.381422291017852855e-02,6.296658669089635896e-02,-2.052598098616021383e-01,-2.824135671612774609e-02,2.159703045747669338e-03,-1.983277287085229990e-01,5.231764487979751084e-03,6.376346890550179357e-03
5.687726109510085948e+00,6.945309630775049481e-01,7.285399404381034949e-02,6.348039222229304168e-02,-2.118571995384582740e-01,-2.806522217561425656e-02,2.382221929300890485e-03,-1.984595188395997800e-01,5.340684773713055486e-03,6.854985225450318208e-03
5.720987665706051217e+00,6.866570042262194473e-01,7.189387936120215927e-02,6.398541482762470922e-02,-2.184619547386173477e-01,-2.788607774267615885e-02,2.615717998345326156e-03,-1.987849085814763217e-01,5.417836506089105178e-03,7.045100224352734627e-03
5.754249221902016487e+00,6.787809558627255768e-01,7.093445061133435425e-02,6.448353585369762109e-02,-2.250809903538435186e-01,-2.770481082879858517e-02,2.850883923337924584e-03,-1.993431379138391746e-01,5.471400652688284891e-03,6.947442351764606880e-03
5.787510778097982644e+00,6.708951600626857914e-01,6.997638739126663121e-02,6.497576619170186696e-02,-2.317228807066198382e-01,-2.752210314211609235e-02,3.077883486748223332e-03,-2.001951304129743203e-01,5.505579198405753660e-03,6.527543454152449388e-03
5.820772334293947914e+00,6.629901595311726847e-01,6.902055875479218283e-02,6.546227788719660712e-02,-2.383985935146230584e-01,-2.733856256500036275e-02,3.285116430181720358e-03,-2.014233558070032126e-01,5.520288015749496256e-03,5.709607131892385258e-03
