t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
1.593178434137291077e+01,4.834224964742233621e-01,-8.960336857392414700e-02,4.761572032843151836e-02,3.774253912716392899e-03,-1.811511005415842061e-03,1.999124827525904265e-03,-3.865423050735016224e-03,1.102609061194908136e-03,-1.972479451071438086e-03
1.596511443413728948e+01,4.834235460993309141e-01,-8.960932833903755002e-02,4.759949558609165993e-02,3.643251363198626684e-03,-1.769154846092641908e-03,1.933416178791587305e-03,-3.973007875110070967e-03,1.377224915628541980e-03,-1.974397035598491300e-03
1.599844452690166818e+01,4.834261180632083432e-01,-8.961669348650275202e-02,4.758574170245698232e-02,3.509412470654343138e-03,-1.719704937025216818e-03,1.867511154825481079e-03,-4.042575489908769443e-03,1.549515226675150662e-03,-1.981192223812024578e-03
1.603177461966604511e+01,4.834296554044802408e-01,-8.962508255663620416e-02,4.757358392397709884e-02,3.373772531027302568e-03,-1.665863873602842476e-03,1.801349537584147169e-03,-4.086235669338425525e-03,1.655261490025845958e-03,-1.988496372966967393e-03
1.606510471243042559e+01,4.834337805450262815e-01,-8.963421776632640725e-02,4.756242937915017288e-02,3.237023242822019333e-03,-1.609364899001487249e-03,1.734957617680242753e-03,-4.112782775130927916e-03,1.718713769805741039e-03,-1.994589004121643302e-03
1.609843480519480252e+01,4.834382539634289877e-01,-8.964390236483862906e-02,4.755188939765678940e-02,3.099613668197599009e-03,-1.551294094836762512e-03,1.668389864515779867e-03,-4.128356695366825445e-03,1.755893143194776473e-03,-1.999048039033596898e-03
1.613176489795918300e+01,4.834429296849460655e-01,-8.965398939440377690e-02,4.754171451555296718e-02,2.961826219579980803e-03,-1.492316736307451250e-03,1.601700704517365409e-03,-4.137135555032245109e-03,1.777113395243432904e-03,-2.002055058740345034e-03
1.616509499072355993e+01,4.834477095579344241e-01,-8.966436549832468295e-02,4.753174873401342510e-02,2.823831444541532662e-03,-1.432831386204196089e-03,1.534932502861362062e-03,-4.141848369245245548e-03,1.788867597272205410e-03,-2.003964596648346620e-03
1.619842508348794041e+01,4.834525368564790426e-01,-8.967495607940283164e-02,4.752190021720255342e-02,2.685729838854113323e-03,-1.373070490386904367e-03,1.468116052711726039e-03,-4.144177096433002833e-03,1.795157013739701133e-03,-2.005076799453612418e-03
1.623175517625231734e+01,4.834573938043540409e-01,-8.968570891120969391e-02,4.751211522980745838e-02,2.547579830429283401e-03,-1.313165886615058316e-03,1.401273711410378061e-03,-4.145176935544195480e-03,1.798367875276846812e-03,-2.005663949803339254e-03
