time,x,y,z
0.952960,0.316358,-0.000003,0.469046
0.954964,0.316338,-0.000003,0.469271
0.956973,0.316317,-0.000003,0.469496
0.958965,0.316296,-0.000003,0.469721
0.960965,0.316275,-0.000003,0.469945
0.962974,0.316254,-0.000003,0.470168
0.964987,0.316234,-0.000003,0.470392
0.966985,0.316213,-0.000003,0.470614
0.968965,0.316192,-0.000003,0.470836
0.970962,0.316171,-0.000003,0.471058
0.972966,0.316150,-0.000003,0.471279
0.974967,0.316129,-0.000003,0.471500
0.976970,0.316109,-0.000003,0.471720
0.979039,0.316088,-0.000003,0.471940
0.981032,0.316067,-0.000003,0.472159
0.982983,0.316047,-0.000003,0.472378
0.984981,0.316026,-0.000003,0.472596
0.986962,0.316005,-0.000003,0.472814
0.988959,0.315985,-0.000003,0.473031
0.990961,0.315964,-0.000003,0.473248
0.992959,0.315944,-0.000003,0.473464
0.994966,0.315924,-0.000003,0.473680
0.996963,0.315903,-0.000003,0.473895
0.998980,0.315883,-0.000003,0.474110
1.000963,0.315863,-0.000003,0.474324
1.002962,0.315843,-0.000003,0.474538
1.004961,0.315823,-0.000003,0.474751
1.006985,0.315803,-0.000003,0.474964
1.009048,0.315784,-0.000003,0.475176
1.011052,0.315764,-0.000003,0.475388
1.012987,0.315745,-0.000003,0.475599
1.014960,0.315735,-0.000003,0.475705
1.016965,0.315706,-0.000003,0.476020
1.018966,0.315687,-0.000003,0.476230
1.020965,0.315668,-0.000003,0.476439
1.022989,0.315649,-0.000003,0.476648
1.024940,0.315630,-0.000003,0.476856
1.027011,0.315611,-0.000003,0.477063
1.029045,0.315602,-0.000003,0.477167
1.031015,0.315584,-0.000003,0.477374
1.032989,0.315565,-0.000003,0.477580
1.034987,0.315547,-0.000003,0.477786
1.036995,0.315529,-0.000003,0.477991
1.039008,0.315511,-0.000003,0.478196
1.040980,0.315493,-0.000003,0.478400
1.043041,0.315476,-0.000003,0.478604
1.044988,0.315458,-0.000003,0.478807
1.046974,0.315441,-0.000003,0.479010
1.049026,0.315424,-0.000003,0.479212
1.050939,0.315407,-0.000003,0.479413
1.052969,0.315390,-0.000003,0.479614
1.054985,0.315373,-0.000003,0.479815
1.056965,0.315356,-0.000003,0.480015
1.058963,0.315340,-0.000003,0.480214
1.060964,0.315324,-0.000003,0.480413
1.062974,0.315308,-0.000003,0.480611
1.064968,0.315292,-0.000003,0.480809
1.066961,0.315276,-0.000003,0.481006
1.068962,0.315260,-0.000003,0.481202
1.070962,0.315245,-0.000003,0.481398
1.073001,0.315230,-0.000003,0.481594
1.074965,0.315215,-0.000003,0.481789
1.076961,0.315200,-0.000003,0.481983
1.078986,0.315185,-0.000003,0.482177
1.080968,0.315170,-0.000003,0.482370
1.082974,0.315156,-0.000003,0.482563
1.084963,0.315142,-0.000003,0.482755
1.086971,0.315128,-0.000003,0.482946
1.088966,0.315114,-0.000003,0.483137
1.090964,0.315100,-0.000003,0.483328
1.093000,0.315093,-0.000003,0.483423
1.094965,0.315073,-0.000003,0.483706
1.097046,0.315059,-0.000003,0.483895
1.098929,0.315046,-0.000003,0.484083
1.100980,0.315033,-0.000003,0.484271
1.102984,0.315020,-0.000003,0.484457
1.104986,0.315008,-0.000003,0.484644
1.106968,0.314995,-0.000003,0.484829
1.108970,0.314983,-0.000003,0.485014
1.110999,0.314971,-0.000003,0.485199
1.113044,0.314959,-0.000003,0.485383
1.114955,0.314947,-0.000003,0.485566
1.117024,0.314935,-0.000003,0.485748
1.119020,0.314924,-0.000003,0.485930
1.120963,0.314912,-0.000003,0.486112
1.122990,0.314901,-0.000003,0.486293
1.124963,0.314890,-0.000003,0.486473
1.126994,0.314879,-0.000003,0.486652
1.129007,0.314873,-0.000003,0.486742
1.130989,0.314863,-0.000003,0.486921
1.133019,0.314852,-0.000003,0.487099
1.134987,0.314841,-0.000003,0.487276
1.136987,0.314831,-0.000003,0.487453
1.138981,0.314821,-0.000003,0.487629
1.140981,0.314811,-0.000003,0.487805
1.142962,0.314801,-0.000003,0.487979
1.144985,0.314791,-0.000003,0.488154
1.147005,0.314782,-0.000003,0.488327
1.148980,0.314772,-0.000003,0.488500
1.150965,0.314763,-0.000003,0.488673
1.152963,0.314753,-0.000003,0.488844
1.154986,0.314744,-0.000003,0.489015
1.156962,0.314735,-0.000003,0.489186
1.158961,0.314726,-0.000003,0.489355
1.160965,0.314717,-0.000003,0.489525
1.162990,0.314709,-0.000003,0.489693
1.164967,0.314700,-0.000003,0.489861
1.166997,0.314692,-0.000003,0.490028
1.168995,0.314683,-0.000003,0.490194
1.171047,0.314675,-0.000003,0.490360
1.172955,0.314671,-0.000003,0.490443
1.175007,0.314663,-0.000003,0.490608
1.177001,0.314655,-0.000003,0.490772
1.178972,0.314647,-0.000003,0.490935
1.180998,0.314639,-0.000003,0.491098
1.183002,0.314631,-0.000003,0.491260
1.184971,0.314624,-0.000003,0.491422
1.186998,0.314616,-0.000003,0.491583
1.189001,0.314609,-0.000003,0.491743
1.190962,0.314602,-0.000003,0.491902
1.192963,0.314594,-0.000003,0.492061
1.194989,0.314587,-0.000003,0.492219
1.196967,0.314580,-0.000003,0.492376
1.198966,0.314573,-0.000003,0.492533
1.200989,0.314566,-0.000003,0.492689
1.203023,0.314559,-0.000003,0.492844
1.204972,0.314553,-0.000003,0.492999
1.207120,0.314546,-0.000003,0.493153
1.209244,0.314539,-0.000003,0.493306
1.210958,0.314536,-0.000003,0.493382
1.212973,0.314529,-0.000003,0.493535
1.215046,0.314523,-0.000003,0.493686
1.217030,0.314517,-0.000003,0.493837
1.218989,0.314510,-0.000003,0.493987
1.221001,0.314504,-0.000003,0.494136
1.222996,0.314498,-0.000003,0.494285
1.224959,0.314492,-0.000003,0.494433
1.226993,0.314485,-0.000003,0.494580
